Provider,Category,Feature,Protocol,Raw_Value,Score,Provenance
VPNBook,Speed,Download tier,Overall,tier_good,2.65,editorial_default
VPNBook,Speed,Jitter tier,Overall,tier_good,0.20,editorial_default
VPNBook,Speed,Latency tier,Overall,tier_good,1.50,editorial_default
VPNBook,Speed,Long distance speed,Overall,tier_consistent,1.00,editorial_default
VPNBook,Speed,Packet loss tier,Overall,tier_good,0.40,editorial_default
VPNBook,Speed,Speed consistency,Overall,tier_consistent,1.00,editorial_default
VPNBook,Speed,Upload tier,Overall,tier_good,1.00,editorial_default
VPNBook,Streaming,_section_total,Overall,,0.15,calculated
VPNBook,Streaming,Android tv app,Overall,,0.00,comparitech_api
VPNBook,Streaming,Browser extensions,Overall,no,,editorial_default
VPNBook,Streaming,Includes ad blocker,Overall,,0.00,comparitech_api
VPNBook,Streaming,Number of locations in relevant country,Overall,<5,1.20,comparitech_api
VPNBook,Streaming,Offers a smart dns service,Overall,,0.00,comparitech_api
VPNBook,Streaming,Simultaneous stream capacity,Overall,under_4,0.15,editorial_default
VPNBook,Streaming,Streaming device apps,Overall,none,0.00,calculated
VPNBook,Streaming,Streaming unblock toolkit,Overall,no,0.00,editorial_default
VPNBook,Streaming,Tier1 streaming,Overall,most_3_or_4,,editorial_default
VPNBook,Streaming,Tier2 streaming,Overall,most_3_or_4,,editorial_default
VPNBook,Streaming,Tier3 streaming,Overall,most_3_or_4,,editorial_default
VPNBook,Streaming,Works in high censorship countries,Overall,,0.00,comparitech_api
VPNBook,SystemPerformance,_section_total,Overall,,4.00,calculated
VPNBook,SystemPerformance,Cpu tier,Overall,tier_okay,1.20,editorial_default
VPNBook,SystemPerformance,Idle delta cpu tier,Overall,tier_okay,0.00,editorial_default
VPNBook,SystemPerformance,Load efficiency tier,Overall,tier_okay,4.00,editorial_default
VPNBook,SystemPerformance,Network overhead tier,Overall,tier_okay,1.00,editorial_default
VPNBook,SystemPerformance,Ram delta tier,Overall,tier_okay,0.00,editorial_default
VPNBook,SystemPerformance,Ram tier,Overall,tier_okay,1.20,editorial_default
VPNBook,ValueForMoney,_section_total,Overall,,4.55,calculated
VPNBook,ValueForMoney,Anonymous payments vfm,Overall,none,0.00,editorial_default
VPNBook,ValueForMoney,Clear cancellation,Overall,yes,0.50,editorial_default
VPNBook,ValueForMoney,Connection limit tier,Overall,under_6,0.45,editorial_default
VPNBook,ValueForMoney,Country count,Overall,under_30,,manual_admin
VPNBook,ValueForMoney,Free trial available,Overall,no,0.00,manual_admin
VPNBook,ValueForMoney,Includes av,Overall,no,0.00,manual_admin
VPNBook,ValueForMoney,Includes dark web monitor,Overall,no,0.00,editorial_default
VPNBook,ValueForMoney,Includes password manager,Overall,no,0.00,editorial_default
VPNBook,ValueForMoney,Intro lowest price tier,Overall,under_3_usd,1.00,editorial_default
VPNBook,ValueForMoney,Monthly price tier,Overall,under_10,1.00,editorial_default
VPNBook,ValueForMoney,Pricing consistency,Overall,consistent,0.60,editorial_default
VPNBook,ValueForMoney,Renewal lowest price tier,Overall,under_3_usd,1.00,editorial_default
VPNBook,ValueForMoney,Static ip included,Overall,no,0.00,editorial_default
VPNBook,ValueForMoney,Student discount,Overall,no,0.00,manual_admin
VPNBook,ValueForMoney,Subscription term count,Overall,,0.10,manual_admin
VPNGate,EaseOfUse,_section_total,Overall,,0.70,calculated
VPNGate,EaseOfUse,Knowledge base,Overall,basic,0.20,manual_admin
VPNGate,EaseOfUse,Linux support,Overall,none,0.00,manual_admin
VPNGate,EaseOfUse,Live chat quality,Overall,email_only,0.10,manual_admin
VPNGate,EaseOfUse,Quick connect,Overall,no,0.00,manual_admin
VPNGate,EaseOfUse,Quick pick purpose,Overall,no,0.00,manual_admin
VPNGate,EaseOfUse,Router support,Overall,manual_config_only,0.20,manual_admin
VPNGate,EaseOfUse,Setup guides,Overall,partial,0.20,manual_admin
VPNGate,EaseOfUse,Task specific servers,Overall,no,0.00,manual_admin
VPNGate,Security,_section_total,Overall,,3.60,calculated
VPNGate,Security,Anonymous payment,Overall,none,0.00,editorial_default
VPNGate,Security,Dns leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNGate,Security,Hq jurisdiction,Overall,inside_14_eyes,0.00,manual_admin
VPNGate,Security,Ipv4 leak pass rate,Overall,tier_pass,0.30,editorial_default
VPNGate,Security,Ipv6 leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNGate,Security,Kill switch effectiveness,Overall,effective,0.60,editorial_default
VPNGate,Security,Modern protocols,Overall,openvpn_only,0.30,manual_admin
VPNGate,Security,Webrtc leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNGate,Speed,_section_total,Overall,,7.80,calculated
VPNGate,Speed,_section_total_v3_global,Overall,,5.00,editorial_default
VPNGate,Speed,_section_total_v3_uk,Overall,,5.00,editorial_default
VPNGate,Speed,Connection time,Overall,tier_okay,0.05,editorial_default
VPNGate,Speed,Download tier,Overall,tier_good,2.65,editorial_default
VPNGate,Speed,Jitter tier,Overall,tier_good,0.20,editorial_default
VPNGate,Speed,Latency tier,Overall,tier_good,1.50,editorial_default
VPNGate,Speed,Long distance speed,Overall,tier_consistent,1.00,editorial_default
VPNGate,Speed,Packet loss tier,Overall,tier_good,0.40,editorial_default
VPNGate,Speed,Speed consistency,Overall,tier_consistent,1.00,editorial_default
VPNGate,Speed,Upload tier,Overall,tier_good,1.00,editorial_default
VPNGate,Streaming,_section_total,Overall,,0.15,calculated
VPNGate,Streaming,Android tv app,Overall,,0.00,comparitech_api
VPNGate,Streaming,Includes ad blocker,Overall,,0.00,comparitech_api
VPNGate,Streaming,Number of locations in relevant country,Overall,<5,1.20,comparitech_api
VPNGate,Streaming,Offers a smart dns service,Overall,,0.00,comparitech_api
VPNGate,Streaming,Simultaneous stream capacity,Overall,under_4,0.15,editorial_default
VPNGate,Streaming,Streaming device apps,Overall,none,0.00,calculated
VPNGate,Streaming,Streaming unblock toolkit,Overall,no,0.00,editorial_default
VPNGate,Streaming,Tier1 streaming,Overall,most_3_or_4,,editorial_default
VPNGate,Streaming,Tier2 streaming,Overall,most_3_or_4,,editorial_default
VPNGate,Streaming,Tier3 streaming,Overall,most_3_or_4,,editorial_default
VPNGate,Streaming,Works in high censorship countries,Overall,,0.00,comparitech_api
VPNGate,SystemPerformance,_section_total,Overall,,4.00,calculated
VPNGate,SystemPerformance,Cpu tier,Overall,tier_okay,1.20,editorial_default
VPNGate,SystemPerformance,Idle delta cpu tier,Overall,tier_okay,0.00,editorial_default
VPNGate,SystemPerformance,Load efficiency tier,Overall,tier_okay,4.00,editorial_default
VPNGate,SystemPerformance,Network overhead tier,Overall,tier_okay,1.00,editorial_default
VPNGate,SystemPerformance,Ram delta tier,Overall,tier_okay,0.00,editorial_default
VPNGate,SystemPerformance,Ram tier,Overall,tier_okay,1.20,editorial_default
VPNGate,ValueForMoney,_section_total,Overall,,0.95,calculated
VPNGate,ValueForMoney,Anonymous payments vfm,Overall,none,0.00,editorial_default
VPNGate,ValueForMoney,Connection limit tier,Overall,under_6,0.45,editorial_default
VPNGate,ValueForMoney,Country count,Overall,under_30,,manual_admin
VPNGate,ValueForMoney,Free trial available,Overall,yes,0.40,manual_admin
VPNGate,ValueForMoney,Includes av,Overall,no,0.00,manual_admin
VPNGate,ValueForMoney,Student discount,Overall,no,0.00,manual_admin
VPNGate,ValueForMoney,Subscription term count,Overall,one,0.10,manual_admin
VPNSecure,EaseOfUse,_section_total,Overall,,2.50,calculated
VPNSecure,EaseOfUse,Apps for major platforms,Overall,all_4,1.00,manual_admin
VPNSecure,EaseOfUse,Browser extensions,Overall,none,0.00,editorial_default
VPNSecure,EaseOfUse,Ease of cancellation,Overall,very_easy,0.40,editorial_default
VPNSecure,EaseOfUse,Linux support,Overall,app_with_gui,0.50,editorial_default
VPNSecure,EaseOfUse,Live chat quality,Overall,email_only,0.10,editorial_default
VPNSecure,EaseOfUse,Quick connect,Overall,no,0.00,manual_admin
VPNSecure,EaseOfUse,Quick pick purpose,Overall,no,0.00,manual_admin
VPNSecure,EaseOfUse,Router support,Overall,app_or_firmware,0.50,editorial_default
VPNSecure,EaseOfUse,Streaming device apps eou,Overall,none,0.00,editorial_default
VPNSecure,EaseOfUse,Task specific servers,Overall,no,0.00,manual_admin
VPNSecure,Security,_section_total,Overall,,6.70,calculated
VPNSecure,Security,Anonymous payment,Overall,multiple,0.40,editorial_default
VPNSecure,Security,Authentication strength,Overall,sha384_or_higher,0.30,manual_admin
VPNSecure,Security,Dns leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNSecure,Security,Encryption strength,Overall,aes_128_or_higher,0.60,manual_admin
VPNSecure,Security,Hq jurisdiction,Overall,outside_14_eyes,0.50,manual_admin
VPNSecure,Security,Independent audit,Overall,none,0.00,editorial_default
VPNSecure,Security,Ipv4 leak pass rate,Overall,tier_pass,0.30,editorial_default
VPNSecure,Security,Ipv6 leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNSecure,Security,Kill switch effectiveness,Overall,effective,0.60,editorial_default
VPNSecure,Security,Modern protocols,Overall,has_modern,0.70,manual_admin
VPNSecure,Security,No logs policy status,Overall,logs_kept,0.00,editorial_default
VPNSecure,Security,Obfuscation available,Overall,yes,0.50,manual_admin
VPNSecure,Security,Perfect forward secrecy,Overall,yes,0.30,manual_admin
VPNSecure,Security,Restrictive region access,Overall,no,0.00,editorial_default
VPNSecure,Security,Rsa key length,Overall,2048,0.10,manual_admin
VPNSecure,Security,Webrtc leak pass rate,Overall,tier_pass,0.80,editorial_default
VPNSecure,Speed,_section_total,Overall,,7.80,calculated
VPNSecure,Speed,_section_total_v3_global,Overall,,5.00,editorial_default
VPNSecure,Speed,_section_total_v3_uk,Overall,,5.00,editorial_default
VPNSecure,Speed,Connection time,Overall,tier_okay,0.05,editorial_default
VPNSecure,Speed,Download tier,Overall,tier_good,2.65,editorial_default
VPNSecure,Speed,Jitter tier,Overall,tier_good,0.20,editorial_default
VPNSecure,Speed,Latency tier,Overall,tier_good,1.50,editorial_default
VPNSecure,Speed,Long distance speed,Overall,tier_consistent,1.00,editorial_default
VPNSecure,Speed,Packet loss tier,Overall,tier_good,0.40,editorial_default
VPNSecure,Speed,Speed consistency,Overall,tier_consistent,1.00,editorial_default
VPNSecure,Speed,Upload tier,Overall,tier_good,1.00,editorial_default
VPNSecure,Streaming,_section_total,Overall,,0.60,calculated
VPNSecure,Streaming,Android tv app,Overall,,0.00,comparitech_api
VPNSecure,Streaming,Browser extensions,Overall,no,,editorial_default
VPNSecure,Streaming,Includes ad blocker,Overall,,0.00,comparitech_api
VPNSecure,Streaming,Number of locations in relevant country,Overall,<5,1.20,comparitech_api
VPNSecure,Streaming,Offers a smart dns service,Overall,,0.00,comparitech_api
VPNSecure,Streaming,Simultaneous stream capacity,Overall,4_plus,0.30,editorial_default
VPNSecure,Streaming,Streaming device apps,Overall,none,0.00,calculated
VPNSecure,Streaming,Streaming unblock toolkit,Overall,yes,0.30,editorial_default
VPNSecure,Streaming,Tier1 streaming,Overall,most_3_or_4,,editorial_default
VPNSecure,Streaming,Tier2 streaming,Overall,most_3_or_4,,editorial_default
VPNSecure,Streaming,Tier3 streaming,Overall,most_3_or_4,,editorial_default
VPNSecure,Streaming,Works in high censorship countries,Overall,,0.00,comparitech_api
VPNSecure,SystemPerformance,_section_total,Overall,,4.00,calculated
VPNSecure,SystemPerformance,Cpu tier,Overall,tier_okay,1.20,editorial_default
VPNSecure,SystemPerformance,Idle delta cpu tier,Overall,tier_okay,0.00,editorial_default
VPNSecure,SystemPerformance,Load efficiency tier,Overall,tier_okay,4.00,editorial_default
VPNSecure,SystemPerformance,Network overhead tier,Overall,tier_okay,1.00,editorial_default
VPNSecure,SystemPerformance,Ram delta tier,Overall,tier_okay,0.00,editorial_default
VPNSecure,SystemPerformance,Ram tier,Overall,tier_okay,1.20,editorial_default
VPNSecure,ValueForMoney,_section_total,Overall,,8.30,calculated
VPNSecure,ValueForMoney,Anonymous payments vfm,Overall,multiple,0.50,editorial_default
VPNSecure,ValueForMoney,Clear cancellation,Overall,yes,0.50,editorial_default
VPNSecure,ValueForMoney,Connection limit tier,Overall,unlimited,1.70,editorial_default
VPNSecure,ValueForMoney,Country count,Overall,under_30,,manual_admin
VPNSecure,ValueForMoney,Free trial available,Overall,no,0.00,manual_admin
VPNSecure,ValueForMoney,Includes av,Overall,no,0.00,manual_admin
VPNSecure,ValueForMoney,Includes dark web monitor,Overall,no,0.00,editorial_default
VPNSecure,ValueForMoney,Includes password manager,Overall,no,0.00,editorial_default
VPNSecure,ValueForMoney,Intro lowest price tier,Overall,under_3_usd,1.00,editorial_default
VPNSecure,ValueForMoney,Money back duration,Overall,30_to_44,0.90,editorial_default
VPNSecure,ValueForMoney,Monthly price tier,Overall,under_10,1.00,editorial_default
VPNSecure,ValueForMoney,Pricing consistency,Overall,consistent,0.60,editorial_default
VPNSecure,ValueForMoney,Renewal lowest price tier,Overall,under_3_usd,1.00,editorial_default
VPNSecure,ValueForMoney,Static ip included,Overall,yes,0.30,editorial_default
VPNSecure,ValueForMoney,Student discount,Overall,no,0.00,manual_admin
VPNSecure,ValueForMoney,Subscription term count,Overall,three_plus,0.50,manual_admin
VPNSecure,ValueForMoney,Traditional payments,Overall,multiple,0.30,editorial_default
VyprVPN,EaseOfUse,_section_total,Overall,,6.12,calculated
VyprVPN,EaseOfUse,Apps for major platforms,Overall,all_4,1.00,manual_admin
VyprVPN,EaseOfUse,Browser extensions,Overall,none,0.00,editorial_default
VyprVPN,EaseOfUse,Ease of cancellation,Overall,very_easy,0.40,editorial_default
VyprVPN,EaseOfUse,Ease of signup,Overall,moderate,0.42,manual_admin
VyprVPN,EaseOfUse,Knowledge base,Overall,comprehensive,0.40,manual_admin
VyprVPN,EaseOfUse,Linux support,Overall,app_with_gui,0.50,editorial_default
VyprVPN,EaseOfUse,Live chat quality,Overall,24_7,0.80,editorial_default
VyprVPN,EaseOfUse,Quick connect,Overall,yes,0.80,manual_admin
VyprVPN,EaseOfUse,Router support,Overall,app_or_firmware,0.50,editorial_default
VyprVPN,EaseOfUse,Setup guides,Overall,comprehensive,0.40,manual_admin
VyprVPN,EaseOfUse,Streaming device apps eou,Overall,2_plus,0.50,editorial_default
VyprVPN,EaseOfUse,Task specific servers,Overall,yes,0.40,manual_admin
VyprVPN,Security,_section_total,Overall,,7.00,calculated
VyprVPN,Security,Anonymous payment,Overall,none,0.00,editorial_default
VyprVPN,Security,Authentication strength,Overall,sha384_or_higher,0.30,calculated
VyprVPN,Security,Dns leak pass rate,Overall,tier_pass,0.80,editorial_default
VyprVPN,Security,Encryption strength,Overall,aes_128_or_higher,0.60,manual_admin
VyprVPN,Security,Hq jurisdiction,Overall,inside_14_eyes,0.00,calculated
VyprVPN,Security,Independent audit,Overall,older,0.40,editorial_default
VyprVPN,Security,Ipv4 leak pass rate,Overall,tier_pass,0.30,editorial_default
VyprVPN,Security,Ipv6 leak pass rate,Overall,tier_pass,0.80,editorial_default
VyprVPN,Security,Kill switch effectiveness,Overall,effective,0.60,editorial_default
VyprVPN,Security,Modern protocols,Overall,has_modern,0.70,manual_admin
VyprVPN,Security,No logs policy status,Overall,claimed,0.50,editorial_default
VyprVPN,Security,Obfuscation available,Overall,yes,0.50,calculated
VyprVPN,Security,Perfect forward secrecy,Overall,yes,0.30,calculated
VyprVPN,Security,Restrictive region access,Overall,yes,0.30,editorial_default
VyprVPN,Security,Rsa key length,Overall,2048,0.10,calculated
VyprVPN,Security,Webrtc leak pass rate,Overall,tier_pass,0.80,editorial_default
VyprVPN,Speed,_section_total,Overall,,7.80,calculated
VyprVPN,Speed,_section_total_v3_global,Overall,,5.00,editorial_default
VyprVPN,Speed,_section_total_v3_uk,Overall,,5.00,editorial_default
VyprVPN,Speed,Connection time,Overall,tier_okay,0.05,editorial_default
VyprVPN,Speed,Download tier,Overall,tier_good,2.65,editorial_default
VyprVPN,Speed,Jitter tier,Overall,tier_good,0.20,editorial_default
VyprVPN,Speed,Latency tier,Overall,tier_good,1.50,editorial_default
VyprVPN,Speed,Long distance speed,Overall,tier_consistent,1.00,editorial_default
VyprVPN,Speed,Packet loss tier,Overall,tier_good,0.40,editorial_default
VyprVPN,Speed,Speed consistency,Overall,tier_consistent,1.00,editorial_default
VyprVPN,Speed,Upload tier,Overall,tier_good,1.00,editorial_default
VyprVPN,Streaming,_section_total,Overall,,0.60,calculated
VyprVPN,Streaming,Android tv app,Overall,,0.00,comparitech_api
VyprVPN,Streaming,Browser extensions,Overall,no,,editorial_default
VyprVPN,Streaming,Includes ad blocker,Overall,,0.00,comparitech_api
VyprVPN,Streaming,Number of locations in relevant country,Overall,5+,1.50,comparitech_api
VyprVPN,Streaming,Offers a smart dns service,Overall,,0.00,comparitech_api
